ORDEM;MEDIDO;ESTIMADO
1082;108.6697;100.9051303
1083;2.156;6.590147368
1084;345.4128;346.0508468
1085;29.7248;31.49819775
1086;128.3945;129.1212494
1087;25.43355;28.15188561
1088;81.88821;76.03986784
1089;309.68959;313.0948013
1090;255.78553;244.253355
1091;4.5413;4.834044332
1092;136.6055;138.9242377
1093;184.68213;188.5914945
1094;21.869;15.97101309
1095;131.21393;147.3135876
1096;222.7982;224.7352905
1097;42.9358;39.75315613
1098;53.3945;54.07188485
1099;208.9595;215.5569683
1100;3.95102;2.532536143
1101;228.6697;229.2450062
1102;11.1927;9.898281367
1103;293.5321;277.070434
1104;24.3119;24.26834945
1105;160.6422;165.6868375
1106;380.7339;381.2891407
1107;65.7339;66.51095441
1108;127.18722;122.5729869
1109;98.9908;100.9762604
1110;354.81693;370.1778424
1111;35.367;23.62927117
1112;459.633;455.0378482
1113;324.7706;320.3198454
1114;237.2018;240.3298213
1115;322.0183;321.740576
1116;514.2202;520.1769365
1117;3.4862;4.469850755
1118;10.9633;12.01110184
1119;61.422;65.43751038
1120;52.5229;52.53538314
1121;189.2661;210.762929
1122;32.8899;33.52737676
1123;9.4495;7.461488771
1124;362.27659;362.8834532
1125;441.2844;440.592134
1126;313.68016;324.5663584
1127;16.5138;17.56454951
1128;34.9083;33.93479886
1129;37.86128;40.05694598
1130;184.5857;195.2417531
1131;127.5688;127.856407
1132;303.6609;286.9191796
1133;11.1754;13.15983366
1134;15.5505;19.79217832
1135;179.3119;180.2526458
1136;2.6606;4.319897455
1137;137.91158;137.8120494
1138;395.76673;405.2793303
1139;79.7248;86.2706143
1140;39.5954;37.65927465
1141;136.03004;130.8610831
1142;56.055;56.99704111
1143;160.2294;157.7344057
1144;154.7248;154.7681013
1145;236.3761;232.5731198
1146;288.6239;293.999983
1147;57.0642;55.64803167
1148;42.5819;44.19237422
1149;32.5229;31.63322016
1150;379.96144;378.4692438
1151;3.37194;1.626624406
1152;77.0183;72.14669352
1153;192.00371;188.3960959
1154;224.9541;217.1530572
1155;35.7418;34.55298203
1156;62.18252;73.05785757
1157;427.5229;439.2812989
1158;187.4882;194.3113473
1159;472.9358;489.1298018
1160;117.6605;111.3213867
1161;393.1599;394.0017739
1162;194.89396;205.5480968
1163;387.156;389.3503337
1164;316.6514;326.1132499
1165;10;10.06597257
1166;162.6147;161.7577514
1167;162.7982;162.4779307
1168;498.6238;494.2813685
1169;177.844;178.7372201
1170;313.68016;315.0572958
1171;153.578;149.0829936
1172;164.0826;168.2965086
1173;171.8349;170.8116491
1174;17.3394;16.91545368
1175;458.2569;457.0009315
1176;305.7798;308.2801555
1177;140.55877;148.1055296
1178;237.5229;233.0858902
1179;153.8073;150.1792205
1180;32.5688;30.06595282
1181;43.8073;43.34246395
1182;37.6147;37.89168348
1183;45.1376;49.22625189
1184;41.7431;37.99171986
1185;41.2844;42.66352019
1186;80.3211;78.0516575
1187;4.5872;5.206007005
1188;194.73185;201.244757
1189;361.9266;364.1729139
1190;83.3028;86.23996889
1191;81.37342;81.61080081
1192;351.3761;352.4234967
1193;295.5505;300.6515768
1194;278.3027;262.8509188
1195;324.7706;321.1565038
1196;384.28981;388.8241355
1197;429.3578;440.42654
1198;247.3853;240.7262882
1199;266.2844;261.024941
1200;44.8165;40.67985625
1201;104.79772;103.3042601
1202;226.5596;219.5955525
1203;265.5046;268.0553988
1204;327.84568;355.992053
1205;45.7798;44.67762649
1206;267.5229;267.0112716
1207;3.5321;4.799475009
1208;92.19196;91.89091978
1209;417.68577;423.2280716
1210;111.9266;108.042281
1211;437.6686;478.6883063
1212;15.3211;15.30397112
1213;228.3486;230.0150392
1214;10;15.47555292
1215;140;133.7659082
1216;114.76952;125.510599
1217;381.6514;376.5097914
1218;369.3642;380.8910806
1219;525.2294;512.2733804
1220;234.3578;224.8094446
1221;123.42427;114.6387438
1222;300.5046;298.7281597
1223;287.844;291.1414016
1224;279.7688;271.4244425
1225;353.71588;352.6588364
1226;248.1193;246.0620034
1227;59.64259;61.23881293
1228;370.6422;373.9472389
1229;200.1835;196.3146233
1230;379.3578;391.3906504
1231;306.6514;305.8260468
1232;165.8716;161.4377284
1233;226.5138;230.9858952
1234;350.19266;360.9218446
1235;81.21382;82.37968245
1236;101.1009;99.61115776
1237;243.5321;238.0067024
1238;81.5029;90.04244864
1239;150.2294;155.7013923
1240;131.055;143.3724285
1241;189.7706;181.8550704
1242;32.844;30.06014511
1243;43.4862;44.21817793
1244;96.422;99.10094534
1245;441.2844;437.8135894
1246;160.9174;157.3828052
1247;325.6881;313.9460123
1248;202.5229;201.3573856
1249;66.5138;64.97869921
1250;149.48254;136.916792
1251;87.844;87.81689882
1252;81.9725;84.18849067
1253;50.57805;65.2103284
1254;97.366;109.0117638
1255;115.6069;119.9582419
1256;5.3211;6.229984437
1257;317.30953;307.0289563
1258;124.4037;125.8068284
1259;294.7706;306.176362
1260;141.1468;135.8710152
1261;51.0092;53.09116259
1262;36.3303;35.12474734
1263;92.6147;95.08952295
1264;207.4771;200.6701733
1265;119.9541;118.9551609
1266;379.8165;380.4479938
1267;133.8991;125.8209592
1268;389.9807;394.7615809
1269;270;274.6054615
1270;446.789;455.0320592
1271;12.7064;15.38667644
1272;361.9266;367.3597367
1273;323.3945;317.4080057
1274;193.5321;195.8351895
1275;273.3027;269.4500536
1276;27.844;28.86694472
1277;148.8532;140.2303099
1278;140.4587;140.4364619
1279;364.16191;377.6990303
1280;157.4181;173.3372447
1281;100.1835;99.20269635
1282;301.83037;306.1550971
1283;11.66513;13.13874129
1284;69.8624;68.18433978
1285;95.6422;99.59972077
1286;204.1743;213.1965209
1287;44.79775;51.73079801
1288;415.1376;423.9561074
1289;18.11173;18.63486682
1290;447.2477;444.4831495
1291;69.23797;71.88228815
1292;363.00574;367.8311157
1293;264.9541;257.5637332
1294;292.7746;284.622611
1295;92.4771;88.30161998
1296;205.6881;197.6774262
1297;91.1368;92.56094878
1298;471.5596;480.3811829
1299;278.3631;306.6396891
1300;303.0275;299.4809665
1301;180.8716;183.6657733
1302;494.0367;496.9799532
1303;262.7064;271.2925494
1304;69.8165;71.0486257
1305;15.8716;18.96750906
1306;418.8073;418.5715043
1307;187.844;190.8458266
1308;71.1927;76.72127672
1309;154.8624;164.6268142
1310;118.25023;109.9151231
1311;420.42382;447.0533909
1312;26.5138;56.30611513
1313;53.08286;57.20531762
1314;251.44506;262.6693018
1315;318.945;325.7194643
1316;63.1193;64.92565274
1317;91.055;91.93059562
1318;334.4037;332.7844067
1319;238.945;242.5972035
1320;175.7798;169.8959593
1321;412.22949;422.4037532
1322;67.0642;65.88361316
1323;409.1743;403.7541111
1324;3.3486;4.399901117
1325;239.1284;228.4698305
1326;18.5321;21.8085737
1327;80.4587;81.05339797
1328;362.844;359.9551538
1329;34.2967;29.6469406
1330;246.66033;246.1120039
1331;441.2844;435.7891826
1332;404.14251;385.2939797
1333;45.7339;45.52529594
1334;158.0275;154.3429594
1335;162.5229;161.8512977
1336;481.1927;485.2869549
1337;93.0275;90.79050424
1338;32.3394;30.67119625
1339;176.1468;160.2970782
1340;62.7064;61.74067928
1341;38.2569;47.4033437
1342;80.8257;83.70799816
1343;214.2202;203.6020244
1344;72.0183;69.53822128
1345;144.3578;145.1979527
1346;123.6697;112.5377256
1347;132.9358;135.0832124
1348;350.4587;377.7226479
1349;26.6514;27.4683125
1350;28.6239;30.89739004
1351;375.6881;379.9167063
1352;201.5596;205.3163634
1353;37.844;37.87897929
1354;257.6147;267.1722261
1355;25.9174;44.68591561
1356;342.6605;341.97106
1357;221.6514;226.4173111
1358;262.0183;263.1410026
1359;46.4679;45.27277762
1360;339.4495;330.8320698
1361;121.055;130.3794676
1362;440.36612;461.5714177
1363;164.9083;171.5507
1364;295.6647;302.863382
1365;368.3486;369.8983304
1366;66.3303;65.89879011
1367;39.633;45.31433292
1368;103.8536;111.4323759
1369;241.7431;243.06937
1370;163.96986;165.6501425
1371;11.4679;10.98134669
1372;232.4312;261.2031223
1373;88.3028;94.54558495
1374;187.1101;191.9014086
1375;193.1193;188.1632893
1376;22.5688;23.64428183
1377;325.1445;328.235681
1378;221.2385;220.3083404
1379;158.0734;156.601395
1380;24.1743;24.76595083
1381;277.9358;280.1671515
1382;214.5872;218.6060778
1383;127.3394;124.5296624
1384;16.66666;10.3538424
1385;19.0751;24.25435062
1386;164.6789;163.9949953
1387;196.91712;182.3556849
1388;233.5321;234.716611
1389;196.5138;193.5874504
1390;247.3988;249.9369031
1391;296.055;289.0119247
1392;55.4128;55.92570667
1393;7.9358;6.724983187
1394;109.633;105.3517291
1395;352.2936;347.9059636
1396;13.1193;17.39695403
1397;181.0092;187.0674683
1398;311.1927;310.1163012
1399;60.9827;62.97811262
1400;18.7156;19.5151524
1401;213.7615;214.8405236
1402;61.6055;60.58509399
1403;36.59456;35.36674327
1404;112.5688;108.0819116
1405;132.2936;132.7204136
1406;218.0275;218.0314485
1407;296.4679;297.6153029
1408;292.2477;284.1598187
1409;158.6705;146.2126628
1410;319.3642;310.3686099
1411;478.17496;469.250108
1412;283.1651;275.2146231
1413;8.211;8.197009274
1414;256.422;246.4514589
1415;95.367;92.08084941
1416;450.4587;447.8023454
1417;280;284.858022
1418;155.0917;155.1311446
1419;401.3761;353.5444752
1420;159.45434;159.9008244
1421;61.2385;59.58880995
1422;241.29822;216.8607972
1423;207.4771;204.1004644
1424;251.5596;242.0314615
1425;166.6972;165.954277
1426;77.04612;74.70141669
1427;26.9266;25.92375264
1428;128.3486;131.2809907
1429;21.789;15.58321191
1430;8.4404;7.493902359
1431;224.4495;218.5617964
1432;217.0642;230.180621
1433;316.2385;312.6253969
1434;72.156;73.83549345
1435;211.56076;194.0658015
1436;219.9541;207.3650967
1437;66.3303;67.85187481
1438;474.78829;460.1220094
1439;444.9541;442.690319
1440;32.8899;34.08964822
1441;50.1835;53.37652181
1442;220.8257;216.6585893
1443;227.7523;227.172406
1444;247.844;244.5122895
1445;320.1835;316.9988716
1446;12.156;13.82142025
1447;257.5688;254.4388862
1448;471.58983;457.7279749
1449;179.77422;187.0473729
1450;133.0734;132.2193643
1451;298.3067;274.7864397
1452;82.31419;76.34655546
1453;221.5596;221.5511861
1454;11.9266;13.06174421
1455;62.2477;63.29217274
1456;61.1009;61.21941349
1457;253.4404;257.9809776
1458;371.1009;379.9641157
1459;59.53755;66.28800305
1460;81.9266;79.11902986
1461;368.5935;364.2346891
1462;12.6606;10.22919122
1463;161.6514;167.4358472
1464;416.055;427.6336614
1465;230.9174;226.6539257
1466;347.01347;366.0374618
1467;393.97936;402.2479512
1468;116.6972;113.7456637
1469;112.4771;117.1360296
1470;214.3578;206.9208768
1471;48.7615;48.96321854
1472;75.8257;85.01064674
1473;29.5872;30.71155786
1474;135.0917;128.1300599
1475;356.8807;350.5308965
1476;272.1101;276.2503445
1477;59.73662;56.46512099
1478;310.9174;312.6072384
1479;62.2936;62.39439969
1480;7.3853;8.959661087
1481;410.0917;405.7388577
1482;294.4954;296.0019926
1483;348.0732;349.8065754
1484;383.0275;382.0240614
1485;306.6055;309.5927351
1486;195.9174;194.2510554
1487;66.76307;69.5170155
1488;49.4037;45.25445356
1489;216.85927;203.0851856
1490;298.945;315.5460884
1491;2.3853;2.978998011
1492;172.3394;369.6191972
1493;285.3565;281.0091753
1494;279.1284;287.3207313
1495;446.3303;450.7013423
1496;44.1284;47.37880244
1497;20.61654;20.66152323
1498;108.7615;109.4741659
1499;79.8624;84.17225893
1500;207.3394;209.3357757
1501;135.6422;134.8621654
1502;27.156;23.87962087
1503;498.21259;522.6329899
1504;136.1468;138.004759
1505;113.1651;124.00596
1506;41.789;45.00812203
1507;256.1657;256.0023407
1508;34.8624;34.0953116
1509;61.7534;59.81223992
1510;295.66473;272.0146826
1511;1.25247;3.062028277
1512;233.9114;240.8745662
1513;63.10209;71.774778
1514;301.422;307.4738037
1515;407.3394;394.2015734
1516;172.9816;169.9648625
1517;444.9541;430.6156825
1518;67.2936;71.46443204
1519;118.01537;118.6708663
1520;415.5963;419.8622553
1521;321.1009;319.8431515
1522;139.3578;138.6889983
1523;169.1284;179.6146837
1524;284.633;292.4484382
1525;388.9908;389.6982296
1526;79.1743;80.35901136
1527;89.8624;85.22893956
1528;44.7013;42.01669556
1529;584.4037;567.6686201
1530;541.29825;519.3139906
1531;121.2385;123.9153396
1532;501.3761;475.9611735
1533;457.7982;448.4223542
1534;263.0058;251.6202864
1535;96.1009;91.95716171
1536;164.4495;167.7057864
1537;44.633;45.48991239
1538;296.6514;302.6762918
1539;214.2661;209.4290728
1540;243.6697;243.8874184
1541;67.8228;81.34407655
1542;20.5963;22.68501332
1543;195.6422;189.2997686
1544;342.2018;335.6854643
1545;25.3211;20.63637646
1546;350.9174;355.520184
1547;73.0275;68.6890843
1548;235.9174;223.4855968
1549;354.5872;359.2503013
1550;100;90.71562376
1551;96.2844;101.8267661
1552;133.1651;131.4042245
1553;262.84098;273.5787025
1554;72.4771;78.84203889
1555;29.6789;29.60908854
1556;66.1927;63.72255319
1557;445.4128;446.794568
1558;66.8807;64.55008478
1559;473.3945;482.3236553
1560;363.7615;361.3508151
1561;5.73853;6.929261857
1562;79.633;78.08476425
1563;137.5723;146.6795556
1564;62.7982;64.79258049
1565;159.1284;161.6909353
1566;42.42713;40.56613334
1567;394.4954;388.506301
1568;259.7303;271.2031115
1569;404.23895;420.5535265
1570;104.23886;111.1561335
1571;552.2936;553.5014622
1572;111.6055;110.6171348
1573;486.2385;487.6195936
1574;500.4587;493.7416576
1575;8.8632;8.976318594
1576;215.4128;202.6224987
1577;477.0642;486.2479837
1578;333.945;329.3830313
1579;31.7431;33.72631852
1580;139.40273;144.5388795
1581;152.1101;150.4121528
1582;326.1468;326.7550087
1583;217.2447;212.0297367
1584;422.4771;412.5978437
1585;177.04608;175.2892852
1586;3.5645;1.72316333
1587;314.1284;310.8206552
1588;137.2477;133.5368026
1589;423.61238;430.5021339
1590;95.4128;96.71527481
1591;180.52679;175.3513463
1592;226.2385;232.4949218
1593;217.2477;211.7268877
1594;40.2752;43.609481
1595;52.60122;51.97437284
1596;333.0275;318.6037067
1597;108.1193;109.3160384
1598;128.3486;118.686591
1599;104.9541;127.7076711
1600;23.41039;32.26688766
1601;304.4495;305.8164565
1602;53.6239;54.5530926
1603;282.7982;275.7361775
1604;303.66881;298.3931992
1605;13.2569;13.71381133
1606;54.5872;53.06228591
1607;30.8257;33.65461221
1608;294.6789;296.6415372
1609;144.8624;138.3067795
1610;397.7064;411.0863059
1611;356.422;363.9359553
1612;25;17.7809818
1613;202.1101;200.2471934
1614;382.5688;380.4479938
1615;115.5106;131.7429975
1616;158.578;150.6249783
1617;91.9266;88.09540501
1618;22.6606;24.20691412
1619;440.8257;440.7236707
1620;246.6055;249.3837899
1621;218.1193;217.4416659
1622;75.367;76.23183481
1623;152.9358;155.8092573
1624;122.1101;122.8011938
1625;193.945;197.3844362
1626;478.4404;465.1892308
1627;173.8991;177.8227792
1628;187.2936;190.1805509
1629;350;352.1256175
1630;185.54912;193.9391463
1631;292.3853;290.6698202
1632;29.9083;13.52460011
1633;246.1927;255.620913
1634;323.3945;308.9554355
1635;463.7615;458.8597515
1636;154.1284;160.1084424
1637;103.4862;96.97348221
1638;534.8624;510.2349003
1639;30.2752;29.53972278
1640;44.2661;45.78686101
1641;191.422;189.7316856
1642;255.39494;279.7437034
1643;296.82076;303.3824796
1644;95.5505;98.34993993
1645;113.2569;116.5346247
1646;325.4335;326.5171556
1647;210.9174;213.6061047
1648;224.7706;219.4136845
1649;158.4404;165.3710645
1650;175.7339;177.0108072
1651;62.2018;61.08358007
1652;150.7798;155.4642304
1653;50.5505;52.68153381
1654;334.8624;333.9262945
1655;138.57011;138.2583619
1656;168.7156;166.4158171
1657;98.945;88.8808883
1658;277.8899;287.7126107
1659;146.4679;138.2321703
1660;306.5138;303.2357337
1661;455.5046;459.504866
1662;346.3303;337.1023127
1663;463.3027;447.2569897
1664;47.7982;47.74811894
1665;3.76295;7.020885134
1666;184.2202;184.4608423
1667;20.5963;21.58441621
1668;46.47219;54.96928011
1669;24.8624;26.82100867
1670;67.43731;58.59396057
1671;146.6514;155.9211011
1672;216.5703;207.6531449
1673;128.1651;128.0126271
1674;118.211;123.3238493
1675;88.8532;94.21556114
1676;494.60501;459.700112
1677;244.8624;245.6983625
1678;227.3754;241.2210598
1679;363.3027;365.1653541
1680;128.2274;128.0550492
1681;65.94547;58.37998087
1682;214.4495;217.1888826
1683;18.4862;20.97821575
1684;289.4954;289.9554295
1685;235.2294;232.5779648
1686;85.8257;91.46308779
1687;298.1651;305.3652679
1688;56.6514;54.15882717
1689;96.33119;106.2223118
1690;52.5688;51.84246056
1691;107.24362;111.9052269
1692;10.1835;11.89235311
1693;53.6239;19.60680098
1694;109.633;111.1354836
1695;385.45284;374.7216298
1696;305.4587;307.384138
1697;403.211;414.0111284
1698;300.28228;297.1307001
1699;6.3303;6.599825522
1700;4.8624;7.078914433
1701;248.4404;263.2265765
1702;18.3486;20.04445742
1703;388.92093;362.5409795
1704;323.7958;338.0997706
1705;310.5505;314.8372362
1706;272.156;272.1502618
1707;125.72253;136.5429175
1708;322.9358;314.7180239
1709;26.3006;29.14991237
1710;33.5321;30.39063417
1711;451.8349;456.9069629
1712;171.9653;164.3561631
1713;148.91819;139.1480503
1714;126.6972;122.8691936
1715;140.9174;140.7846637
1716;404.4316;409.8907167
1717;120.1376;114.7083051
1718;366.9725;358.105118
1719;307.8899;307.3493403
1720;307.8899;306.5883893
1721;17.9358;19.5151524
1722;293.0275;310.0895698
1723;4.1284;4.767030431
1724;426.6859;435.2329746
1725;219.7706;228.5382302
1726;450.4587;447.5001121
1727;146.9266;148.1435901
1728;295.2752;291.0219615
1729;442.6605;449.3274684
1730;171.3761;175.8421117
1731;80.6881;78.18158896
1732;66.763;61.5909949
1733;144.3119;140.0747253
1734;1.6514;2.689296517
1735;167.4312;167.6823157
1736;22.2936;23.21960665
1737;71.422;75.5066248
1738;516.5138;502.7748182
1739;174.27742;159.239726
1740;107.3853;108.5934338
1741;350;353.295085
1742;284.2661;288.0253157
1743;43.8073;42.60527842
1744;56.8401;62.17064045
1745;307.4181;311.3346929
1746;76.2844;77.14663747
1747;18.5321;18.05567271
1748;50.7798;34.80162795
1749;15.99244;14.82850913
1750;254.1743;248.0911445
1751;335.74786;343.1792818
1752;11.2844;8.523005367
1753;251.05971;230.504065
1754;120.1835;119.9669508
1755;85.8716;88.99311608
1756;277.2936;283.0407078
1757;303.3945;303.0648178
1758;293.7615;283.1797468
1759;4.1284;3.314080653
1760;354.5872;358.6682242
1761;469.23797;456.3551094
1762;345.4128;346.2255952
1763;84.7248;78.69955915
1764;154.1743;150.5695475
1765;285.1376;277.2297402
1766;76.19938;80.27319811
1767;246.0501;251.3598049
1768;230.4587;226.5125117
1769;147.9358;157.6312636
1770;77.6147;72.58888702
1771;182.0642;177.8994084
1772;331.04428;353.3232015
1773;146.2385;150.8694663
1774;212.9816;204.0710003
1775;8.27846;7.699374443
1776;334.8624;332.5472767
1777;326.1468;329.700989
1778;107.4771;109.5506039
1779;104.5413;106.6081567
1780;0.5505;5.803740576
1781;108.47779;111.3284156
1782;12.156;9.828025845
1783;472.0183;460.6228508
1784;16.3303;21.82572102
1785;59.34495;53.93253188
1786;223.4404;219.1671852
1787;337.6147;339.5623575
1788;499.5413;499.546943
1789;66.0092;61.44370925
1790;49.0367;47.59703648
1791;312.13549;285.9381594
1792;300.5963;301.6254794
1793;453.6697;456.6935691
1794;55.5877;55.15838252
1795;268.578;271.4320879
1796;281.422;286.2032308
1797;170.1376;171.301712
1798;98.3945;96.22958578
1799;393.578;406.4302375
1800;358.09242;360.247649
1801;39.4037;38.72021472
1802;300.9174;219.6258074
1803;4.9541;5.859221487
1804;112.41766;105.9064617
1805;400;400.6985024
1806;251.0092;254.4186533
1807;14.0367;18.03681564
1808;315.1376;310.3836125
1809;72.4771;73.56691922
1810;493.1193;493.4265777
1811;309.15219;296.034276
1812;2.79385;0.926589486
1813;65.31785;63.4195142
1814;98.6697;104.0798727
1815;123.7156;131.3889327
1816;193.0275;189.9495609
1817;135.8257;133.390166
1818;210.59733;215.2149767
1819;172.5688;172.861993
1820;42.6606;39.23578385
1821;202.4771;205.214491
1822;106.9364;112.241879
1823;142.3892;147.9489271
1824;7.7523;2.442480862
1825;383.7187;383.413633
1826;381.37345;398.5901025
1827;149.1743;150.3548313
1828;21.5138;19.21901375
1829;159.8624;160.5426565
1830;301.6055;299.5999584
1831;305.2294;306.4335772
1832;14.017;14.65188041
1833;1.12884;3.1719992
1834;155.5963;153.6270693
1835;143.8991;143.2375856
1836;137.0183;135.733066
1837;35.0459;32.94059471
1838;360.5505;350.5488425
1839;496.789;476.4355336
1840;138.75818;142.5058581
1841;391.7431;391.5081641
1842;305.2752;302.3664504
1843;208.1193;203.6413913
1844;260.8716;255.9528264
1845;82.0642;81.4044882
1846;3.4682;2.494997973
1847;121.6972;110.6689552
1848;229.4954;231.7061225
1849;21.1009;21.49087032
1850;83.237;82.2510007
1851;118.3486;116.1511627
1852;316.9266;321.8292744
1853;76.422;81.98114935
1854;197.6605;201.6081108
1855;76.38759;93.63829841
1856;85.4128;86.97774615
1857;177.16757;160.6874477
1858;26.8349;34.83014576
1859;123.7156;127.2988374
1860;143.6697;143.0936586
1861;327.93831;332.6133006
1862;31.6055;34.92342914
1863;401.8349;397.3570063
1864;315.0917;303.8203851
1865;369.7248;369.9072586
1866;260;257.5332498
1867;326.6055;329.7546562
1868;28.80534;27.62410635
1869;438.5321;435.701715
1870;113.8073;113.9806574
1871;438.0734;443.0097748
1872;467.26252;477.5976908
1873;130.9633;124.0120632
1874;79.3119;85.08996265
1875;284.4954;287.5492381
1876;257.7523;254.2256805
1877;93.54525;106.1185892
1878;265.0459;268.0048895
1879;236.9725;248.8391295
1880;33.01982;32.19255634
1881;273.2831;281.0396776
1882;263.7156;261.3351032
1883;18.7615;19.36597371
1884;376.6055;387.5561423
1885;51.7341;54.66509614
1886;120.7129;129.8968479
1887;170.7129;171.3561504
1888;360.0917;355.0861106
1889;45.6881;44.49461184
1890;271.2844;259.8613348
1891;186.9266;191.4530966
1892;25.3211;24.42872604
1893;24.8165;21.02040479
1894;141.2385;143.3582475
1895;151.3303;153.338561
1896;261.3761;260.9600118
1897;79.8165;79.11620226
1898;118.945;123.4812763
1899;89.4037;82.8106204
1900;445.8716;454.6878149
1901;359.633;352.8855805
1902;251.9725;251.3730714
1903;296.05007;308.2579197
1904;181.2844;179.7433193
1905;101.789;100.272199
1906;91.3303;96.30428616
1907;19.0367;19.66518277
1908;507.3394;502.2774993
1909;386.6972;401.0185916
1910;2.2936;4.869625988
1911;331.60863;337.8698541
1912;262.1101;250.1198756
1913;142.3394;137.4401415
1914;171.86892;175.3325403
1915;178.4862;177.1192153
1916;49.9037;47.09009067
1917;43.0275;42.21051806
1918;105.20229;110.6835082
1919;96.1009;100.9717337
1920;97.6879;99.21683253
1921;125.9174;128.7377733
1922;180.8716;185.1190365
1923;207.8899;200.1267737
1924;184.4495;187.6163349
1925;244.0367;237.714633
1926;151.0092;150.5670909
1927;356.422;362.5597486
1928;297.0642;299.4924273
1929;199.1284;200.6953396
1930;483.9449;486.4636688
1931;52.2477;55.67619939
1932;359.633;363.6726945
1933;180.9174;179.7820205
1934;276.3761;273.1097949
1935;31.789;33.98903989
1936;411.0092;409.1291904
1937;160.1376;162.2584333
1938;366.055;373.9282108
1939;238.2569;252.7762678
1940;259.6789;252.8159485
1941;175.3211;172.2819376
1942;251.422;244.7705698
1943;347.59155;344.6407909
1944;388.7283;388.4492031
1945;222.0183;204.3064646
1946;161.8349;152.8268902
1947;316.37771;330.4689835
1948;460.5505;466.2122302
1949;391.7431;408.8955265
1950;91.6514;88.26102741
1951;78.1193;72.00268689
1952;84.47784;88.17737554
1953;193.0275;185.4574062
1954;316.0092;317.5704881
1955;143.06357;144.590462
1956;82.2736;87.55338275
1957;8.8073;9.961134804
1958;190.5046;194.3288758
1959;44.87303;42.58862812
1960;134.1743;128.7378458
1961;481.65566;468.2487795
1962;516.5138;506.8763146
1963;251.055;253.6557535
1964;405.9633;411.8959053
1965;87.2018;88.49402327
1966;363.7615;358.2612388
1967;90.367;91.02404853
1968;472.9358;470.8090552
1969;506.422;509.9528272
1970;170.36692;160.5360608
1971;253.9908;263.1082107
1972;68.211;70.91309841
1973;450;455.9126813
1974;239.04039;229.524166
1975;357.7982;368.7972667
1976;3.3945;3.525702287
1977;477.9816;477.4856556
1978;110.9633;105.8413402
1979;284.85419;278.976374
1980;117.9817;114.0556884
1981;34.2967;31.57310384
1982;188.4862;192.0432162
1983;11.1754;11.46665083
1984;141.1009;136.9688146
1985;149.633;150.2737487
1986;297.27189;297.9861749
1987;2.3394;3.532949607
1988;291.6972;289.4707271
1989;427.9816;433.956099
1990;10;15.00083892
1991;251.5414;245.0682525
1992;62.1101;69.09419041
1993;67.2477;53.07447267
1994;461.0092;465.1777675
1995;225.7339;235.0696226
1996;127.1101;132.3988938
1997;157.4312;150.3493518
1998;322.8324;323.1914603
1999;240.26341;226.7342883
2000;296.055;295.0319572
2001;53.27546;49.77388928
2002;221.3303;159.1093994
2003;22.6397;26.09282826
2004;381.4066;354.5437656
2005;301.15612;292.0648716
2006;13.07622;18.53131605
2007;131.79187;132.2315298
2008;259.5413;249.1683505
2009;112.60587;115.8098955
2010;6.45469;11.34113195
2011;345.76114;340.0204687
2012;460.86547;450.2193504
2013;241.58046;257.4230109
2014;58.0734;60.28698064
2015;192.4312;193.3305712
2016;13.0734;12.53298457
2017;125.5505;122.5235344
2018;132.844;135.9691317
2019;97.3394;92.07462667
2020;37.3394;38.2090155
2021;354.1284;350.3413874
2022;65.0917;64.27607667
2023;110.4128;99.67466707
2024;326.1468;315.7233429
2025;47.9817;55.69508817
2026;368.8073;364.2092755
2027;133.211;133.4311484
2028;186.9266;178.3722918
2029;174.7706;167.2332977
2030;367.26242;369.9137724
2031;202.4312;198.8474363
2032;313.7615;311.317446
2033;332.1101;333.9494153
2034;386.6972;378.7337603
2035;166.1009;161.2536242
2036;320.4128;314.4431561
2037;467.82688;459.6087791
2038;260.3211;286.2054246
2039;204.43154;219.7529336
2040;11.4679;15.84906151
2041;581.1927;554.3600154
2042;361.84971;325.5906626
2043;350.9174;359.8859713
2044;199.7706;190.7369012
2045;10.34808;10.90665756
2046;417.8899;409.5419569
2047;302.6012;307.4416438
2048;189.20996;207.6125926
2049;383.0275;374.6121888
2050;149.7248;143.6456709
2051;478.8991;474.1483142
2052;402.7523;409.6165758
2053;229.4037;235.8356972
2054;377.0642;374.9304877
2055;73.6239;70.60744459
2056;10.0917;14.40237834
2057;228.211;225.6455103
2058;355.5046;362.4844478
2059;179.7248;172.9247953
2060;572.73608;513.1068127
2061;380.63582;404.2046293
2062;158.88999;144.6979741
2063;221.6972;224.7764393
2064;270.90556;264.2429591
2065;234.61905;255.0555713
2066;241.1468;250.1021345
2067;147.1101;140.9583317
2068;24.4954;15.35243165
2069;141.48632;142.6454347
2070;32.2018;33.53416953
2071;291.055;286.6062423
2072;294.8624;291.463168
2073;99.13295;102.1148534
2074;95;100.2561969
2075;290.5505;290.3372609
2076;8.578;8.277025721
2077;372.4771;373.9531412
2078;373.8532;349.5323134
2079;229.7706;229.2694547
2080;403.46827;378.4389288
2081;31.6972;31.25108604
2082;310.4128;318.4140533
2083;217.9358;212.7958784
2084;207.5229;207.9015604
2085;243.0275;240.3832268
2086;318.8073;313.3390282
2087;377.5229;381.543234
2088;349.0826;352.3151741
2089;6.9266;7.644622742
2090;58.09247;61.52197222
2091;137.5688;143.4990167
2092;161.7534;131.676104
2093;89.1743;89.35269401
